"","users","evcent","in.degree","out.degree","total.degree","betweenness","transitivity","coreness","turnover","p","n","s","n.pull","n.issue","n.issue.c","n.pull.c","n.commit","n.interactions"
"9029",979321,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9030",7916262,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9031",2272,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9032",5008461,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9033",1610221,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9034",29075695,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9035",16538603,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9036",17336201,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9037",3716432,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9038",33113410,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9039",1612489,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9040",13204209,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9041",5089055,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9042",29588,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9043",26391179,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9044",140724,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9045",107798,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9046",6217812,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9047",22680876,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9048",17444,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9049",1775352,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,3,0,0,0,3
"9050",1573492,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9051",1309416,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9052",1633885,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9053",18132778,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9054",24644976,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9055",581768,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9056",275308,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9057",8981250,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9058",2488470,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9059",24758481,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9060",6471901,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9061",1630378,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9062",703401,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9063",22669894,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9064",360803,0.019138346359434,16,16,16,0,1,16,FALSE,0,0,0,0,1,1,0,0,2
"9065",12427222,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,4,0,0,0,4
"9066",13494553,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9067",33869461,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9068",8729674,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9069",378625,0,0,0,0,0,NaN,0,TRUE,0,0,0,0,5,0,0,0,5
"9070",95456,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9071",462612,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9072",13340812,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9073",5654121,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9074",1833303,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9075",2129,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9076",1113178,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9077",16286023,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9078",501,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9079",11471420,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9080",1443426,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9081",7666281,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9082",14797300,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9083",673838,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9084",600768,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9085",423116,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9086",191,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9087",238652,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9088",302303,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9089",10128534,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9090",535897,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9091",294874,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9092",10769387,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9093",20595764,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9094",1185760,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9095",23263510,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9096",1850570,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9097",32312574,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9098",500826,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9099",11256605,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9100",565078,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9101",7986733,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9102",473595,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9103",30219059,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9104",16038063,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9105",6088679,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9106",179822,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9107",8538337,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9108",300693,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9109",5265946,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9110",7849,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9111",2013975,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9112",20022063,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9113",477982,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9114",26544392,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9115",144283,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9116",30189967,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9117",7711,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9118",5000459,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9119",15338,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9120",17256207,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9121",1370340,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9122",3161395,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9123",1434927,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9124",70926,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9125",10674268,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9126",31646622,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9127",8033090,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9128",18180795,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9129",2496931,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9130",13520543,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9131",34051669,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9132",12636021,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9133",23654118,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9134",16382165,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9135",3641516,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9136",886523,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9137",2658891,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9138",339763,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9139",109220,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9140",18403756,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9141",18706283,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9142",3709726,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9143",18100361,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9144",955108,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9145",2764,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9146",780132,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9147",33340707,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9148",2538374,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9149",480318,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9150",29749983,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9151",165826,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9152",194511,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9153",6128569,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9154",10326293,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9155",801252,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9156",13992890,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9157",5508584,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9158",8532031,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9159",772,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9160",35402859,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9161",1926760,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9162",634589,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9163",12213,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9164",10160626,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9165",1800839,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9166",3635878,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9167",1047845,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9168",7545977,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9169",13763558,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9170",307759,0.00136201823830466,9,9,9,0,1,9,FALSE,0,0,0,0,1,1,0,0,2
"9171",6502108,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9172",74591,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9173",32502544,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9174",792772,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9175",352161,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9176",2328027,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9177",20486201,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9178",28496781,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9179",315979,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9180",208315,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9181",3085037,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9182",4415912,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9183",5459225,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9184",31135896,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9185",424833,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,1,2
"9186",10669375,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9187",18609937,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9188",64094,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9189",704554,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9190",30500140,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9191",27242948,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9192",9034410,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9193",17309962,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9194",24958,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9195",941925,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9196",6560592,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9197",3675092,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9198",1849176,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9199",12582335,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9200",4124528,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9201",892012,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9202",32532324,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9203",1230894,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9204",11386,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9205",5184844,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9206",5738686,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9207",132802,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9208",259633,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9209",1556646,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9210",22315378,0.00844913784949469,3,3,3,0,1,3,FALSE,0,0,0,0,1,1,0,0,2
"9211",16436134,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9212",211875,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9213",28433,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9214",12683067,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9215",13976756,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9216",134126,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9217",6454972,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9218",3263575,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9219",1139813,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9220",669939,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9221",2467799,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9222",11450,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9223",10692611,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9224",45881,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9225",7414307,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9226",4484927,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9227",3237131,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9228",547653,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9229",55738,0.00342129943721653,12,12,12,0,1,12,FALSE,0,0,0,0,1,1,0,0,2
"9230",6576730,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9231",107247,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9232",15525318,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9233",2619388,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9234",706797,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9235",1793280,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9236",1580589,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9237",1460838,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9238",3127583,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9239",10913613,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9240",1124253,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9241",17555966,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9242",16261166,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9243",8285837,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9244",907178,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9245",12995632,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,3,0,0,0,3
"9246",4969956,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9247",8632141,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9248",9326912,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9249",4,0.0801299964216452,112,112,112,18479.9550137212,0.342664092664093,56,FALSE,0,0,0,0,1,8,23,431,463
"9250",1919498,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9251",12657840,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9252",8052748,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9253",17260869,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9254",15261525,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9255",669306,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9256",15062524,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9257",25195185,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9258",1859806,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9259",6474105,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9260",11606807,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9261",160919,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9262",10139527,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9263",14843767,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9264",16918568,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9265",34079,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9266",3499909,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9267",954468,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9268",15033986,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9269",9964341,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9270",5336619,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9271",35395302,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9272",1610941,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9273",1342464,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9274",1642474,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9275",2309469,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9276",2093630,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9277",11435593,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9278",279781,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9279",5586359,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9280",2261869,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9281",14871530,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9282",5127,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9283",65271,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9284",20141071,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9285",8228988,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9286",720573,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9287",3380440,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9288",473116,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9289",225441,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9290",1852877,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9291",9029051,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"9292",3371732,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9293",4170050,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9294",658985,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9295",19561796,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9296",21369065,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9297",5417572,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9298",16397590,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9299",22192082,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9300",2238528,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9301",17684260,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9302",3135638,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9303",5019215,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9304",37501149,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9305",1226188,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,1,2
"9306",156790,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9307",325710,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9308",2029820,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9309",8186569,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9310",2139589,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9311",570771,0.013813593689542,5,5,5,0,1,5,FALSE,0,0,0,0,1,1,0,0,2
"9312",84978,0.00871749509274349,18,18,18,0,1,18,FALSE,0,0,0,0,1,1,0,0,2
"9313",19805576,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9314",16481,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9315",1460035,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9316",21160542,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9317",506366,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9318",7357863,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9319",5002075,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9320",4331955,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9321",7887290,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9322",173604,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9323",2600726,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9324",2972314,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"9325",5419577,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
